# This is a data file of potential over a plane
# Variables: N=40, Top=1, Right=-2, Bottom=3, Left=0, cycles=100

3	10	0.80274
3	11	0.814876
3	12	0.823658
3	13	0.829537
3	14	0.832824
3	15	0.833723
3	16	0.832361
3	17	0.828804
3	18	0.823068
3	19	0.815122
3	20	0.804894
3	21	0.792266
3	22	0.777071
3	23	0.759086
3	24	0.738016
3	25	0.713481
3	26	0.684988
3	27	0.651889
3	28	0.613321
3	29	0.568133
3	30	0.514754
3	31	0.450999
3	32	0.373774
3	33	0.278592
3	34	0.158821
3	35	0.00448814
3	36	-0.199479
3	37	-0.475363
3	38	-0.853327
3	39	-1.36353
3	40	-2

4	0	0
4	1	0.158742
4	2	0.297859
4	3	0.411019
4	4	0.499996
4	5	0.569188
4	6	0.622999
4	7	0.665003
4	8	0.69788
4	9	0.723569
4	10	0.743457
4	11	0.758529
4	12	0.769483
4	13	0.776813
4	14	0.780859
4	15	0.78185
4	16	0.779925
4	17	0.775156
4	18	0.767553
4	19	0.757073
4	20	0.743621
4	21	0.727047
4	22	0.707142
4	23	0.683627
4	24	0.656142
4	25	0.624225
4	26	0.587282
4	27	0.544541
4	28	0.494997
4	29	0.437335
4	30	0.369802
4	31	0.290041
4	32	0.19485
4	33	0.0798317
4	34	-0.0610616
4	35	-0.236092
4	36	-0.456206
4	37	-0.734823
4	38	-1.08536
4	39	-1.51335
4	40	-2

5	0	0
5	1	0.127619
5	2	0.244841
5	3	0.346227
5	4	0.430802
5	5	0.499994
5	6	0.556059
5	7	0.601251
5	8	0.637502
5	9	0.666354
5	10	0.68899
5	11	0.706298
5	12	0.718934
5	13	0.727373
5	14	0.73195
5	15	0.73289
5	16	0.730333
5	17	0.724341
5	18	0.714916
5	19	0.701998
5	20	0.685472
5	21	0.665161
5	22	0.640822
5	23	0.612137
5	24	0.578701
5	25	0.539998
5	26	0.495375
5	27	0.443994
5	28	0.384793
5	29	0.316408
5	30	0.237077
5	31	0.144514
5	32	0.0357519
5	33	-0.0930531
5	34	-0.246808
5	35	-0.431588
5	36	-0.654429
5	37	-0.922363
5	38	-1.23994
5	39	-1.60451
5	40	-2

6	0	0
6	1	0.106894
6	2	0.207659
6	3	0.298245
6	4	0.37699
6	5	0.443928
6	6	0.499993
6	7	0.54644
6	8	0.584525
6	9	0.615356
6	10	0.639852
6	11	0.658741
6	12	0.672582
6	13	0.681794
6	14	0.686676
6	15	0.68743
6	16	0.684175
6	17	0.676961
6	18	0.665772
6	19	0.650533
6	20	0.631109
6	21	0.607301
6	22	0.578845
6	23	0.545398
6	24	0.506528
6	25	0.461695
6	26	0.410223
6	27	0.351267
6	28	0.283774
6	29	0.206428
6	30	0.117584
6	31	0.0151871
6	32	-0.103304
6	33	-0.240988
6	34	-0.401529
6	35	-0.589023
6	36	-0.807559
6	37	-1.06026
6	38	-1.34754
6	39	-1.66473
6	40	-2

7	0	0
7	1	0.0922972
7	2	0.180657
7	3	0.262107
7	4	0.334984
7	5	0.398735
7	6	0.453544
7	7	0.499991
7	8	0.5388
7	9	0.570693
7	10	0.596321
7	11	0.61623
7	12	0.630859
7	13	0.640545
7	14	0.64553
7	15	0.645978
7	16	0.641979
7	17	0.633558
7	18	0.620681
7	19	0.603255
7	20	0.581129
7	21	0.55409
7	22	0.521858
7	23	0.484081
7	24	0.440319
7	25	0.390032
7	26	0.332555
7	27	0.267076
7	28	0.192607
7	29	0.107947
7	30	0.0116423
7	31	-0.0980459
7	32	-0.223166
7	33	-0.366064
7	34	-0.529298
7	35	-0.715417
7	36	-0.926528
7	37	-1.16356
7	38	-1.42523
7	39	-1.70689
7	40	-2

8	0	0
8	1	0.0816379
8	2	0.160561
8	3	0.234545
8	4	0.302107
8	5	0.362482
8	6	0.415458
8	7	0.461181
8	8	0.49999
8	9	0.532295
8	10	0.558508
8	11	0.579
8	12	0.594081
8	13	0.603996
8	14	0.608922
8	15	0.608973
8	16	0.604204
8	17	0.594611
8	18	0.580139
8	19	0.560678
8	20	0.536063
8	21	0.50607
8	22	0.470416
8	23	0.428748
8	24	0.380637
8	25	0.325559
8	26	0.262889
8	27	0.191876
8	28	0.111632
8	29	0.0211098
8	30	-0.0809156
8	31	-0.195847
8	32	-0.325251
8	33	-0.470806
8	34	-0.634181
8	35	-0.816817
8	36	-1.01957
8	37	-1.24224
8	38	-1.48292
8	39	-1.73759
8	40	-2

9	0	0
9	1	0.0736959
9	2	0.145403
9	3	0.213404
9	4	0.276417
9	5	0.33363
9	6	0.384626
9	7	0.429287
9	8	0.467684
9	9	0.499989
9	10	0.526416
9	11	0.547179
9	12	0.562469
9	13	0.572437
9	14	0.57719
9	15	0.576791
9	16	0.571253
9	17	0.560545
9	18	0.544588
9	19	0.523256
9	20	0.496373
9	21	0.463711
9	22	0.424988
9	23	0.379861
9	24	0.327921
9	25	0.268679
9	26	0.201564
9	27	0.125907
9	28	0.0409369
9	29	-0.0542248
9	30	-0.160568
9	31	-0.279174
9	32	-0.411184
9	33	-0.557728
9	34	-0.719804
9	35	-0.898097
9	36	-1.09272
9	37	-1.30289
9	38	-1.52663
9	39	-1.76056
9	40	-2

10	0	0
10	1	0.0677436
10	2	0.133952
10	3	0.197249
10	4	0.256529
10	5	0.310993
10	6	0.360129
10	7	0.403659
10	8	0.44147
10	9	0.473561
10	10	0.499988
10	11	0.520833
10	12	0.536179
10	13	0.546092
10	14	0.550611
10	15	0.549747
10	16	0.543474
10	17	0.53173
10	18	0.514414
10	19	0.491386
10	20	0.462461
10	21	0.427412
10	22	0.385963
10	23	0.337789
10	24	0.282507
10	25	0.219674
10	26	0.148781
10	27	0.0692494
10	28	-0.019566
10	29	-0.118379
10	30	-0.227957
10	31	-0.349096
10	32	-0.482583
10	33	-0.629116
10	34	-0.789211
10	35	-0.96305
10	36	-1.15031
10	37	-1.34997
10	38	-1.56014
10	39	-1.77802
10	40	-2

11	0	0
11	1	0.0633272
11	2	0.125412
11	3	0.185112
11	4	0.241457
11	5	0.293684
11	6	0.34124
11	7	0.383749
11	8	0.420977
11	9	0.452796
11	10	0.479142
11	11	0.499987
11	12	0.515323
11	13	0.52514
11	14	0.529416
11	15	0.528113
11	16	0.521167
11	17	0.508487
11	18	0.489953
11	19	0.465411
11	20	0.434672
11	21	0.397511
11	22	0.353664
11	23	0.302825
11	24	0.244644
11	25	0.178729
11	26	0.104635
11	27	0.0218768
11	28	-0.0700712
11	29	-0.171768
11	30	-0.283783
11	31	-0.406673
11	32	-0.540935
11	33	-0.686944
11	34	-0.844873
11	35	-1.01458
11	36	-1.1955
11	37	-1.38653
11	38	-1.58594
11	39	-1.79139
11	40	-2

12	0	0
12	1	0.060154
12	2	0.119258
12	3	0.176331
12	4	0.230502
12	5	0.281048
12	6	0.327398
12	7	0.369119
12	8	0.405896
12	9	0.437507
12	10	0.463796
12	11	0.484651
12	12	0.499988
12	13	0.509729
12	14	0.513802
12	15	0.512123
12	16	0.504594
12	17	0.491099
12	18	0.471501
12	19	0.445633
12	20	0.413305
12	21	0.374297
12	22	0.328356
12	23	0.275201
12	24	0.214518
12	25	0.145961
12	26	0.0691535
12	27	-0.0163047
12	28	-0.110828
12	29	-0.214838
12	30	-0.328735
12	31	-0.452878
12	32	-0.587539
12	33	-0.732854
12	34	-0.888755
12	35	-1.0549
12	36	-1.23059
12	37	-1.41472
12	38	-1.60572
12	39	-1.80159
12	40	-2

13	0	0
13	1	0.05803
13	2	0.115139
13	3	0.170451
13	4	0.223172
13	5	0.27261
13	6	0.318186
13	7	0.359434
13	8	0.395981
13	9	0.427539
13	10	0.453884
13	11	0.474835
13	12	0.490246
13	13	0.499988
13	14	0.50394
13	15	0.501982
13	16	0.493987
13	17	0.479817
13	18	0.459317
13	19	0.432315
13	20	0.398618
13	21	0.358013
13	22	0.310263
13	23	0.255107
13	24	0.192268
13	25	0.121445
13	26	0.0423219
13	27	-0.0454202
13	28	-0.1421
13	29	-0.248019
13	30	-0.363441
13	31	-0.488565
13	32	-0.62349
13	33	-0.768177
13	34	-0.922394
13	35	-1.08567
13	36	-1.25724
13	37	-1.43603
13	38	-1.62061
13	39	-1.80926
13	40	-2

14	0	0
14	1	0.0568263
14	2	0.112816
14	3	0.167164
14	4	0.219126
14	5	0.268033
14	6	0.313304
14	7	0.354449
14	8	0.391056
14	9	0.422787
14	10	0.449365
14	11	0.47056
14	12	0.486175
14	13	0.496037
14	14	0.499989
14	15	0.49788
14	16	0.489557
14	17	0.474864
14	18	0.453634
14	19	0.42569
14	20	0.39084
14	21	0.348876
14	22	0.299574
14	23	0.242699
14	24	0.178002
14	25	0.105226
14	26	0.0241099
14	27	-0.0655977
14	28	-0.164133
14	29	-0.271698
14	30	-0.388446
14	31	-0.51445
14	32	-0.64968
14	33	-0.793969
14	34	-0.946974
14	35	-1.10814
14	36	-1.27668
14	37	-1.45155
14	38	-1.63144
14	39	-1.81482
14	40	-2

15	0	0
15	1	0.0564597
15	2	0.112135
15	3	0.166265
15	4	0.218136
15	5	0.267093
15	6	0.312551
15	7	0.354002
15	8	0.391005
15	9	0.423187
15	10	0.450231
15	11	0.471865
15	12	0.487855
15	13	0.497996
15	14	0.5021
15	15	0.49999
15	16	0.491496
15	17	0.476446
15	18	0.454666
15	19	0.425973
15	20	0.390176
15	21	0.347075
15	22	0.296459
15	23	0.238113
15	24	0.171816
15	25	0.0973457
15	26	0.0144898
15	27	-0.0769477
15	28	-0.177135
15	29	-0.286196
15	30	-0.404193
15	31	-0.531108
15	32	-0.666812
15	33	-0.811047
15	34	-0.963391
15	35	-1.12324
15	36	-1.2898
15	37	-1.46204
15	38	-1.63877
15	39	-1.81859
15	40	-2

16	0	0
16	1	0.056878
16	2	0.113
16	3	0.167628
16	4	0.220061
16	5	0.269651
16	6	0.315806
16	7	0.358002
16	8	0.395776
16	9	0.428726
16	10	0.456505
16	11	0.478812
16	12	0.495385
16	13	0.505992
16	14	0.510424
16	15	0.508485
16	16	0.499991
16	17	0.48476
16	18	0.462611
16	19	0.433359
16	20	0.396817
16	21	0.352788
16	22	0.301075
16	23	0.241479
16	24	0.173801
16	25	0.097851
16	26	0.0134513
16	27	-0.0795482
16	28	-0.181263
16	29	-0.291756
16	30	-0.411024
16	31	-0.538977
16	32	-0.675415
16	33	-0.820014
16	34	-0.972301
16	35	-1.13164
16	36	-1.29722
16	37	-1.46806
16	38	-1.64301
16	39	-1.82078
16	40	-2

17	0	0
17	1	0.0580534
17	2	0.115359
17	3	0.171185
17	4	0.224831
17	5	0.275644
17	6	0.323022
17	7	0.366424
17	8	0.40537
17	9	0.439435
17	10	0.468251
17	11	0.491493
17	12	0.508881
17	13	0.520164
17	14	0.525118
17	15	0.523536
17	16	0.515223
17	17	0.499992
17	18	0.477658
17	19	0.448037
17	20	0.410942
17	21	0.366184
17	22	0.313574
17	23	0.252926
17	24	0.18406
17	25	0.106805
17	26	0.021013
17	27	-0.0734339
17	28	-0.176612
17	29	-0.288542
17	30	-0.409171
17	31	-0.538359
17	32	-0.675857
17	33	-0.821294
17	34	-0.974159
17	35	-1.13379
17	36	-1.29938
17	37	-1.46996
17	38	-1.64442
17	39	-1.82153
17	40	-2

18	0	0
18	1	0.059978
18	2	0.1192
18	3	0.176922
18	4	0.232435
18	5	0.28507
18	6	0.334212
18	7	0.379302
18	8	0.419843
18	9	0.455393
18	10	0.485567
18	11	0.510028
18	12	0.528481
18	13	0.540665
18	14	0.546349
18	15	0.545318
18	16	0.537374
18	17	0.522327
18	18	0.499993
18	19	0.470188
18	20	0.432729
18	21	0.38743
18	22	0.334111
18	23	0.272593
18	24	0.202707
18	25	0.124296
18	26	0.0372296
18	27	-0.0585884
18	28	-0.163211
18	29	-0.276629
18	30	-0.39876
18	31	-0.529431
18	32	-0.66836
18	33	-0.815145
18	34	-0.969249
18	35	-1.13
18	36	-1.29656
18	37	-1.46798
18	38	-1.64317
18	39	-1.82093
18	40	-2

19	0	0
19	1	0.0626605
19	2	0.124539
19	3	0.184869
19	4	0.242915
19	5	0.297989
19	6	0.349452
19	7	0.396729
19	8	0.439305
19	9	0.476726
19	10	0.508597
19	11	0.534571
19	12	0.554349
19	13	0.567668
19	14	0.574293
19	15	0.574011
19	16	0.566626
19	17	0.551949
19	18	0.529798
19	19	0.499994
19	20	0.462354
19	21	0.416698
19	22	0.362847
19	23	0.300628
19	24	0.229876
19	25	0.150441
19	26	0.0621985
19	27	-0.0349392
19	28	-0.141014
19	29	-0.256003
19	30	-0.379811
19	31	-0.512245
19	32	-0.653007
19	33	-0.801676
19	34	-0.957698
19	35	-1.12038
19	36	-1.28888
19	37	-1.46223
19	38	-1.63935
19	39	-1.81902
19	40	-2

20	0	0
20	1	0.066125
20	2	0.131426
20	3	0.195097
20	4	0.256368
20	5	0.314516
20	6	0.368877
20	7	0.418856
20	8	0.463921
20	9	0.50361
20	10	0.537522
20	11	0.565311
20	12	0.586678
20	13	0.601366
20	14	0.609144
20	15	0.609809
20	16	0.603169
20	17	0.589045
20	18	0.567259
20	19	0.537634
20	20	0.499994
20	21	0.45416
20	22	0.399953
20	23	0.337199
20	24	0.26573
20	25	0.185394
20	26	0.0960637
20	27	-0.00235289
20	28	-0.1099
20	29	-0.226559
20	30	-0.352233
20	31	-0.48673
20	32	-0.629746
20	33	-0.780854
20	34	-0.939488
20	35	-1.10494
20	36	-1.27635
20	37	-1.45273
20	38	-1.63296
20	39	-1.81581
20	40	-2

21	0	0
21	1	0.0704131
21	2	0.139943
21	3	0.207726
21	4	0.272943
21	5	0.334828
21	6	0.392685
21	7	0.445896
21	8	0.493914
21	9	0.536273
21	10	0.572572
21	11	0.602473
21	12	0.625688
21	13	0.641971
21	14	0.651109
21	15	0.652911
21	16	0.647199
21	17	0.633804
21	18	0.612558
21	19	0.583291
21	20	0.545829
21	21	0.499995
21	22	0.445607
21	23	0.382484
21	24	0.310451
21	25	0.229342
21	26	0.139016
21	27	0.0393644
21	28	-0.0696747
21	29	-0.188101
21	30	-0.315833
21	31	-0.452696
21	32	-0.598395
21	33	-0.752506
21	34	-0.914461
21	35	-1.08354
21	36	-1.25885
21	37	-1.43937
21	38	-1.62394
21	39	-1.81127
21	40	-2

22	0	0
22	1	0.0755848
22	2	0.150205
22	3	0.222921
22	4	0.292848
22	5	0.359167
22	6	0.421142
22	7	0.478128
22	8	0.529569
22	9	0.574997
22	10	0.614022
22	11	0.646321
22	12	0.671629
22	13	0.689723
22	14	0.700412
22	15	0.703528
22	16	0.698913
22	17	0.686415
22	18	0.665878
22	19	0.637142
22	20	0.600038
22	21	0.554384
22	22	0.499996
22	23	0.436681
22	24	0.364246
22	25	0.282506
22	26	0.191293
22	27	0.0904687
22	28	-0.0200628
22	29	-0.140335
22	30	-0.270305
22	31	-0.409825
22	32	-0.558631
22	33	-0.716316
22	34	-0.882316
22	35	-1.0559
22	36	-1.23614
22	37	-1.42198
22	38	-1.61216
22	39	-1.80533
22	40	-2

23	0	0
23	1	0.0817203
23	2	0.162369
23	3	0.240907
23	4	0.316363
23	5	0.387852
23	6	0.45459
23	7	0.515907
23	8	0.571238
23	9	0.620125
23	10	0.662197
23	11	0.697162
23	12	0.724785
23	13	0.74488
23	14	0.757289
23	15	0.761875
23	16	0.75851
23	17	0.747063
23	18	0.727397
23	19	0.699362
23	20	0.662793
23	21	0.617508
23	22	0.563312
23	23	0.499997
23	24	0.427346
23	25	0.345143
23	26	0.253182
23	27	0.151279
23	28	0.0392902
23	29	-0.0828743
23	30	-0.215224
23	31	-0.357669
23	32	-0.509988
23	33	-0.67181
23	34	-0.84259
23	35	-1.02158
23	36	-1.20785
23	37	-1.40024
23	38	-1.59741
23	39	-1.79787
23	40	-2

24	0	0
24	1	0.0889277
24	2	0.176643
24	3	0.261978
24	4	0.343849
24	5	0.421289
24	6	0.493462
24	7	0.55967
24	8	0.619351
24	9	0.672067
24	10	0.717481
24	11	0.755343
24	12	0.78547
24	13	0.80772
24	14	0.821987
24	15	0.828174
24	16	0.826189
24	17	0.815931
24	18	0.797285
24	19	0.770115
24	20	0.734262
24	21	0.689542
24	22	0.635747
24	23	0.572648
24	24	0.499997
24	25	0.417537
24	26	0.325012
24	27	0.222177
24	28	0.108819
24	29	-0.0152269
24	30	-0.15005
24	31	-0.295637
24	32	-0.451841
24	33	-0.618348
24	34	-0.794648
24	35	-0.980003
24	36	-1.17343
24	37	-1.37371
24	38	-1.57937
24	39	-1.78873
24	40	-2

25	0	0
25	1	0.0973488
25	2	0.193299
25	3	0.286513
25	4	0.375767
25	5	0.459993
25	6	0.538295
25	7	0.609958
25	8	0.67443
25	9	0.73131
25	10	0.780315
25	11	0.82126
25	12	0.854028
25	13	0.878545
25	14	0.894764
25	15	0.902645
25	16	0.90214
25	17	0.893186
25	18	0.875696
25	19	0.849551
25	20	0.814599
25	21	0.770652
25	22	0.717488
25	23	0.654852
25	24	0.582458
25	25	0.499998
25	26	0.407152
25	27	0.303599
25	28	0.189035
25	29	0.0631973
25	30	-0.0741118
25	31	-0.222989
25	32	-0.383391
25	33	-0.555095
25	34	-0.737651
25	35	-0.930348
25	36	-1.13217
25	37	-1.3418
25	38	-1.55761
25	39	-1.77771
25	40	-2

26	0	0
26	1	0.10717
26	2	0.212692
26	3	0.315006
26	4	0.412711
26	5	0.504617
26	6	0.589768
26	7	0.667435
26	8	0.737101
26	9	0.798426
26	10	0.851209
26	11	0.895355
26	12	0.930837
26	13	0.957669
26	14	0.975881
26	15	0.985502
26	16	0.986541
26	17	0.97898
26	18	0.962763
26	19	0.937795
26	20	0.90393
26	21	0.860978
26	22	0.808701
26	23	0.746813
26	24	0.674984
26	25	0.592844
26	26	0.499998
26	27	0.39603
26	28	0.280526
26	29	0.153093
26	30	0.0133943
26	31	-0.138815
26	32	-0.303639
26	33	-0.480987
26	34	-0.670516
26	35	-0.871563
26	36	-1.0831
26	37	-1.30371
26	38	-1.53157
26	39	-1.76448
26	40	-2

27	0	0
27	1	0.118638
27	2	0.235292
27	3	0.348106
27	4	0.455453
27	5	0.555999
27	6	0.648725
27	7	0.732915
27	8	0.808115
27	9	0.874084
27	10	0.930742
27	11	0.978114
27	12	1.0163
27	13	1.04541
27	14	1.06559
27	15	1.07694
27	16	1.07954
27	17	1.07343
27	18	1.05858
27	19	1.03493
27	20	1.00235
27	21	0.96063
27	22	0.909527
27	23	0.848716
27	24	0.777819
27	25	0.696398
27	26	0.603967
27	27	0.499998
27	28	0.383944
27	29	0.255254
27	30	0.113411
27	31	-0.0420256
27	32	-0.211362
27	33	-0.394702
27	34	-0.591861
27	35	-0.802287
27	36	-1.02497
27	37	-1.25838
27	38	-1.50046
27	39	-1.74865
27	40	-2

28	0	0
28	1	0.132089
28	2	0.261732
28	3	0.386675
28	4	0.504997
28	5	0.615201
28	6	0.716219
28	7	0.807385
28	8	0.88836
28	9	0.959055
28	10	1.01956
28	11	1.07006
28	12	1.11082
28	13	1.14209
28	14	1.16413
28	15	1.17713
28	16	1.18126
28	17	1.17661
28	18	1.16321
28	19	1.14101
28	20	1.1099
28	21	1.06967
28	22	1.02006
28	23	0.960706
28	24	0.891177
28	25	0.810962
28	26	0.719471
28	27	0.616053
28	28	0.499999
28	29	0.370568
28	30	0.227021
28	31	0.0686636
28	32	-0.105083
28	33	-0.294595
28	34	-0.499941
28	35	-0.720754
28	36	-0.956102
28	37	-1.20438
28	38	-1.46325
28	39	-1.72966
28	40	-2

29	0	0
29	1	0.147986
29	2	0.292875
29	3	0.431864
29	4	0.56266
29	5	0.683586
29	6	0.793566
29	7	0.892047
29	8	0.978883
29	9	1.05422
29	10	1.11837
29	11	1.17176
29	12	1.21483
29	13	1.24801
29	14	1.27169
29	15	1.28619
29	16	1.29175
29	17	1.28854
29	18	1.27662
29	19	1.256
29	20	1.22656
29	21	1.1881
29	22	1.14033
29	23	1.08287
29	24	1.01522
29	25	0.9368
29	26	0.846905
29	27	0.744744
29	28	0.62943
29	29	0.499999
29	30	0.35544
29	31	0.194741
29	32	0.0169635
29	33	-0.178654
29	34	-0.392554
29	35	-0.624686
29	36	-0.874306
29	37	-1.13979
29	38	-1.41849
29	39	-1.70673
29	40	-2

30	0	0
30	1	0.166981
30	2	0.329917
30	3	0.485243
30	4	0.630194
30	5	0.762918
30	6	0.882411
30	7	0.988352
30	8	1.08091
30	9	1.16056
30	10	1.22795
30	11	1.28378
30	12	1.32873
30	13	1.36344
30	14	1.38844
30	15	1.40419
30	16	1.41102
30	17	1.40917
30	18	1.39876
30	19	1.37981
30	20	1.35223
30	21	1.31583
30	22	1.2703
30	23	1.21522
30	24	1.15005
30	25	1.07411
30	26	0.986603
30	27	0.886587
30	28	0.772978
30	29	0.644558
30	30	0.499999
30	31	0.337897
30	32	0.156849
30	33	-0.0444304
30	34	-0.266936
30	35	-0.511131
30	36	-0.77665
30	37	-1.06198
30	38	-1.36418
30	39	-1.67879
30	40	-2

31	0	0
31	1	0.190019
31	2	0.37457
31	3	0.548998
31	4	0.709955
31	5	0.855482
31	6	0.984808
31	7	1.09804
31	8	1.19584
31	9	1.27917
31	10	1.34909
31	11	1.40667
31	12	1.45287
31	13	1.48856
31	14	1.51445
31	15	1.5311
31	16	1.53897
31	17	1.53836
31	18	1.52943
31	19	1.51224
31	20	1.48673
31	21	1.45269
31	22	1.40982
31	23	1.35767
31	24	1.29563
31	25	1.22299
31	26	1.13881
31	27	1.04202
31	28	0.931335
31	29	0.805258
31	30	0.662102
31	31	0.499999
31	32	0.316967
31	33	0.111019
31	34	-0.119629
31	35	-0.376251
31	36	-0.659184
31	37	-0.967297
31	38	-1.29746
31	39	-1.64424
31	40	-2

32	0	0
32	1	0.218527
32	2	0.429345
32	3	0.626224
32	4	0.805147
32	5	0.964245
32	6	1.1033
32	7	1.22316
32	8	1.32525
32	9	1.41118
32	10	1.48258
32	11	1.54093
32	12	1.58754
32	13	1.62349
32	14	1.64968
32	15	1.66681
32	16	1.67541
32	17	1.67585
32	18	1.66836
32	19	1.653
32	20	1.62974
32	21	1.59839
32	22	1.55863
32	23	1.50999
32	24	1.45184
32	25	1.38339
32	26	1.30364
32	27	1.21136
32	28	1.10508
32	29	0.983035
32	30	0.84315
32	31	0.683032
32	32	0.5
32	33	0.291168
32	34	0.0536538
32	35	-0.215061
32	36	-0.516539
32	37	-0.850561
32	38	-1.21414
32	39	-1.60071
32	40	-2

33	0	0
33	1	0.254745
33	2	0.498057
33	3	0.721406
33	4	0.920166
33	5	1.09305
33	6	1.24098
33	7	1.36606
33	8	1.4708
33	9	1.55772
33	10	1.62911
33	11	1.68694
33	12	1.73285
33	13	1.76817
33	14	1.79397
33	15	1.81104
33	16	1.82001
33	17	1.82129
33	18	1.81514
33	19	1.80167
33	20	1.78085
33	21	1.7525
33	22	1.71631
33	23	1.67181
33	24	1.61835
33	25	1.55509
33	26	1.48099
33	27	1.3947
33	28	1.29459
33	29	1.17865
33	30	1.04443
33	31	0.88898
33	32	0.708831
33	33	0.5
33	34	0.258137
33	35	-0.0211065
33	36	-0.341352
33	37	-0.704268
33	38	-1.10783
33	39	-1.54444
33	40	-2

34	0	0
34	1	0.302397
34	2	0.586732
34	3	0.841177
34	4	1.06106
34	5	1.24681
34	6	1.40153
34	7	1.5293
34	8	1.63418
34	9	1.7198
34	10	1.78921
34	11	1.84487
34	12	1.88875
34	13	1.92239
34	14	1.94697
34	15	1.96339
34	16	1.9723
34	17	1.97416
34	18	1.96925
34	19	1.9577
34	20	1.93949
34	21	1.91446
34	22	1.88231
34	23	1.84259
34	24	1.79465
34	25	1.73765
34	26	1.67051
34	27	1.59186
34	28	1.49994
34	29	1.39255
34	30	1.26694
34	31	1.11963
34	32	0.946346
34	33	0.741863
34	34	0.5
34	35	0.21385
34	36	-0.123493
34	37	-0.517328
34	38	-0.96847
34	39	-1.46923
34	40	-2

35	0	0
35	1	0.36811
35	2	0.705297
35	3	0.995511
35	4	1.23609
35	5	1.43159
35	6	1.58902
35	7	1.71541
35	8	1.81682
35	9	1.89809
35	10	1.96305
35	11	2.01458
35	12	2.0549
35	13	2.08567
35	14	2.10814
35	15	2.12324
35	16	2.13164
35	17	2.13379
35	18	2.12999
35	19	2.12038
35	20	2.10494
35	21	2.08353
35	22	2.05589
35	23	2.02158
35	24	1.98
35	25	1.93035
35	26	1.87156
35	27	1.80229
35	28	1.72075
35	29	1.62469
35	30	1.51113
35	31	1.37625
35	32	1.21506
35	33	1.02111
35	34	0.78615
35	35	0.5
35	36	0.150856
35	37	-0.273082
35	38	-0.779489
35	39	-1.36402
35	40	-2

36	0	0
36	1	0.464746
36	2	0.870836
36	3	1.19948
36	4	1.4562
36	5	1.65443
36	6	1.80756
36	7	1.92653
36	8	2.01957
36	9	2.09272
36	10	2.15031
36	11	2.1955
36	12	2.23059
36	13	2.25724
36	14	2.27668
36	15	2.28979
36	16	2.29722
36	17	2.29938
36	18	2.29656
36	19	2.28888
36	20	2.27635
36	21	2.25885
36	22	2.23614
36	23	2.20785
36	24	2.17343
36	25	2.13217
36	26	2.0831
36	27	2.02497
36	28	1.9561
36	29	1.87431
36	30	1.77665
36	31	1.65918
36	32	1.51654
36	33	1.34135
36	34	1.12349
36	35	0.849144
36	36	0.5
36	37	0.0536329
36	38	-0.512386
36	39	-1.20735
36	40	-2

37	0	0
37	1	0.620039
37	2	1.11382
37	3	1.47536
37	4	1.73482
37	5	1.92236
37	6	2.06025
37	7	2.16356
37	8	2.24223
37	9	2.30289
37	10	2.34997
37	11	2.38653
37	12	2.41472
37	13	2.43603
37	14	2.45155
