# This  a data file of potential over a plane
# Variables:  Top=1, Right=2, Bottom=3, Left=4, Front=-2, Back=-1, cycles=10000
  
29 34  0.598714
29 35  0.563285
29 36  0.523127
29 37  0.478172
29 38  0.428365
29 39  0.373681
29 40  0.314128
29 41  0.249764
29 42  0.180706
29 43  0.107141
29 44  0.0293394
29 45  -0.0523406
29 46  -0.13745
29 47  -0.225358
29 48  -0.317064
29 49  -0.380988
29 50  -1
  
30 0  -2
30 1  -0.931194
30 2  -0.760376
30 3  -0.638965
30 4  -0.522906
30 5  -0.410612
30 6  -0.302636
30 7  -0.199522
30 8  -0.1017
30 9  -0.00947821
30 10  0.0769434
30 11  0.157459
30 12  0.232041
30 13  0.300729
30 14  0.363608
30 15  0.420802
30 16  0.472456
30 17  0.518731
30 18  0.559793
30 19  0.595805
30 20  0.626924
30 21  0.653296
30 22  0.675052
30 23  0.692304
30 24  0.705147
30 25  0.713655
30 26  0.717882
30 27  0.717858
30 28  0.713595
30 29  0.705083
30 30  0.692294
30 31  0.675182
30 32  0.653684
30 33  0.627726
30 34  0.597225
30 35  0.562092
30 36  0.52224
30 37  0.477591
30 38  0.428082
30 39  0.373675
30 40  0.31437
30 41  0.250215
30 42  0.181317
30 43  0.107859
30 44  0.0301055
30 45  -0.051586
30 46  -0.136765
30 47  -0.224793
30 48  -0.316662
30 49  -0.380779
30 50  -1
  
31 0  -2
31 1  -0.930366
31 2  -0.758753
31 3  -0.63661
31 4  -0.519909
31 5  -0.407084
31 6  -0.2987
31 7  -0.195308
31 8  -0.0973377
31 9  -0.0050906
31 10  0.081243
31 11  0.161571
31 12  0.235884
31 13  0.304236
31 14  0.366731
31 15  0.423509
31 16  0.474732
31 17  0.520574
31 18  0.561213
31 19  0.596825
31 20  0.627576
31 21  0.653618
31 22  0.675088
31 23  0.692105
31 24  0.704767
31 25  0.713148
31 26  0.717305
31 27  0.717267
31 28  0.713046
31 29  0.704629
31 30  0.691985
31 31  0.675062
31 32  0.653794
31 33  0.628097
31 34  0.597881
31 35  0.563047
31 36  0.523498
31 37  0.479142
31 38  0.429904
31 39  0.375732
31 40  0.316614
31 41  0.252584
31 42  0.183738
31 43  0.11025
31 44  0.0323785
31 45  -0.0495196
31 46  -0.13499
31 47  -0.223387
31 48  -0.315687
31 49  -0.38028
31 50  -1
  
32 0  -2
32 1  -0.92914
32 2  -0.756345
32 3  -0.633109
32 4  -0.515438
32 5  -0.401793
32 6  -0.292756
32 7  -0.188888
32 8  -0.0906157
32 9  0.00176752
32 10  0.0880864
32 11  0.168268
32 12  0.242324
32 13  0.31033
32 14  0.372415
32 15  0.428738
32 16  0.479481
32 17  0.524837
32 18  0.564999
32 19  0.600156
32 20  0.630485
32 21  0.656148
32 22  0.677291
32 23  0.694035
32 24  0.706484
32 25  0.714716
32 26  0.718786
32 27  0.718726
32 28  0.714544
32 29  0.706225
32 30  0.693735
32 31  0.677016
32 32  0.655993
32 33  0.630576
32 34  0.600663
32 35  0.566144
32 36  0.526907
32 37  0.482846
32 38  0.433868
32 39  0.379905
32 40  0.320927
32 41  0.256949
32 42  0.188056
32 43  0.114406
32 44  0.0362522
32 45  -0.0460514
32 46  -0.132046
32 47  -0.221073
32 48  -0.314092
32 49  -0.379466
32 50  -1
  
33 0  -2
33 1  -0.927465
33 2  -0.753058
33 3  -0.628327
33 4  -0.509326
33 5  -0.394553
33 6  -0.284611
33 7  -0.180069
33 8  -0.081349
33 9  0.011267
33 10  0.0976251
33 11  0.177678
33 12  0.251466
33 13  0.319094
33 14  0.380718
33 15  0.436524
33 16  0.48672
33 17  0.531519
33 18  0.571133
33 19  0.605767
33 20  0.635611
33 21  0.660839
33 22  0.681603
33 23  0.698033
33 24  0.710235
33 25  0.718291
33 26  0.722258
33 27  0.722167
33 28  0.718025
33 29  0.709814
33 30  0.697493
33 31  0.680999
33 32  0.660249
33 33  0.635142
33 34  0.605564
33 35  0.57139
33 36  0.532492
33 37  0.488745
33 38  0.440035
33 39  0.386273
33 40  0.327403
33 41  0.263423
33 42  0.194394
33 43  0.120459
33 44  0.04186
33 45  -0.0410535
33 46  -0.127817
33 47  -0.217758
33 48  -0.31181
33 49  -0.378303
33 50  -1
  
34 0  -2
34 1  -0.925276
34 2  -0.748763
34 3  -0.622084
34 4  -0.501356
34 5  -0.385121
34 6  -0.274008
34 7  -0.168594
34 8  -0.0692946
34 9  0.0236305
34 10  0.110056
34 11  0.18997
34 12  0.263448
34 13  0.330634
34 14  0.391719
34 15  0.446922
34 16  0.496479
34 17  0.540629
34 18  0.579606
34 19  0.613634
34 20  0.642917
34 21  0.667642
34 22  0.687969
34 23  0.704036
34 24  0.715954
34 25  0.723807
34 26  0.727655
34 27  0.727527
34 28  0.723428
34 29  0.715338
34 30  0.703208
34 31  0.686971
34 32  0.666532
34 33  0.641779
34 34  0.612584
34 35  0.578804
34 36  0.540292
34 37  0.4969
34 38  0.448489
34 39  0.394942
34 40  0.336175
34 41  0.272157
34 42  0.202921
34 43  0.128588
34 44  0.049383
34 45  -0.0343516
34 46  -0.122147
34 47  -0.213313
34 48  -0.308749
34 49  -0.376743
34 50  -1
  
35 0  -2
35 1  -0.922483
35 2  -0.743288
35 3  -0.61414
35 4  -0.491236
35 5  -0.373175
35 6  -0.260614
35 7  -0.154137
35 8  -0.0541431
35 9  0.0391394
35 10  0.125627
35 11  0.205352
35 12  0.278442
35 13  0.345086
35 14  0.405518
35 15  0.459998
35 16  0.508796
35 17  0.552181
35 18  0.590413
35 19  0.623734
35 20  0.652366
35 21  0.676507
35 22  0.696331
35 23  0.71198
35 24  0.723572
35 25  0.731194
35 26  0.734904
35 27  0.734735
35 28  0.730688
35 29  0.722738
35 30  0.710832
35 31  0.694892
35 32  0.674815
35 33  0.650476
35 34  0.62173
35 35  0.588415
35 36  0.55036
35 37  0.507391
35 38  0.459339
35 39  0.406052
35 40  0.347411
35 41  0.283346
35 42  0.213855
35 43  0.139026
35 44  0.0590595
35 45  -0.0257146
35 46  -0.114826
35 47  -0.207562
35 48  -0.304784
35 49  -0.374719
35 50  -1
  
36 0  -2
36 1  -0.918966
36 2  -0.736405
36 3  -0.604177
36 4  -0.478585
36 5  -0.358297
36 6  -0.244002
36 7  -0.136282
36 8  -0.0355072
36 9  0.0581411
36 10  0.144637
36 11  0.224078
36 12  0.296651
36 13  0.362606
36 14  0.422231
36 15  0.475831
36 16  0.523719
36 17  0.566195
36 18  0.603548
36 19  0.636042
36 20  0.663917
36 21  0.687384
36 22  0.706628
36 23  0.721798
36 24  0.733017
36 25  0.740375
36 26  0.743933
36 27  0.74372
36 28  0.739737
36 29  0.731953
36 30  0.72031
36 31  0.704721
36 32  0.685073
36 33  0.661225
36 34  0.633015
36 35  0.600261
36 36  0.562764
36 37  0.520318
36 38  0.472719
36 39  0.419775
36 40  0.361319
36 41  0.297234
36 42  0.227471
36 43  0.152071
36 44  0.071199
36 45  -0.0148386
36 46  -0.105574
36 47  -0.200273
36 48  -0.299747
36 49  -0.372145
36 50  -1
  
37 0  -2
37 1  -0.914561
37 2  -0.727804
37 3  -0.59177
37 4  -0.462901
37 5  -0.339946
37 6  -0.223627
37 7  -0.114508
37 8  -0.0129094
37 9  0.0810567
37 10  0.167447
37 11  0.246442
37 12  0.31831
37 13  0.383375
37 14  0.441987
37 15  0.494509
37 16  0.541297
37 17  0.58269
37 18  0.619005
37 19  0.650531
37 20  0.677526
37 21  0.700216
37 22  0.718793
37 23  0.733416
37 24  0.744212
37 25  0.751273
37 26  0.754661
37 27  0.754404
37 28  0.750501
37 29  0.742917
37 30  0.731587
37 31  0.716415
37 32  0.697277
37 33  0.674018
37 34  0.646456
37 35  0.614385
37 36  0.577579
37 37  0.535795
37 38  0.488788
37 39  0.436313
37 40  0.378152
37 41  0.314123
37 42  0.244113
37 43  0.168103
37 44  0.0861994
37 45  -0.00132749
37 46  -0.0940239
37 47  -0.191135
37 48  -0.293411
37 49  -0.3689
37 50  -1
  
38 0  -2
38 1  -0.909048
38 2  -0.717069
38 3  -0.576354
38 4  -0.443523
38 5  -0.317423
38 6  -0.198795
38 7  -0.0881641
38 8  0.0142325
38 9  0.108389
38 10  0.194476
38 11  0.272784
38 12  0.343685
38 13  0.40759
38 14  0.464928
38 15  0.516122
38 16  0.56158
38 17  0.60168
38 18  0.636772
38 19  0.667168
38 20  0.693144
38 21  0.714938
38 22  0.732753
38 23  0.746754
38 24  0.757071
38 25  0.7638
38 26  0.767002
38 27  0.766704
38 28  0.762902
38 29  0.755558
38 30  0.7446
38 31  0.729925
38 32  0.711396
38 33  0.688844
38 34  0.662067
38 35  0.630835
38 36  0.59489
38 37  0.553951
38 38  0.507723
38 39  0.455905
38 40  0.398208
38 41  0.334375
38 42  0.264205
38 43  0.187594
38 44  0.104569
38 45  0.015335
38 46  -0.0796866
38 47  -0.179727
38 48  -0.285466
38 49  -0.364819
38 50  -1
  
39 0  -2
39 1  -0.902119
39 2  -0.703626
39 3  -0.55716
39 4  -0.419573
39 5  -0.289817
39 6  -0.16863
39 7  -0.0564499
39 8  0.0466198
39 9  0.140729
39 10  0.226204
39 11  0.303482
39 12  0.373061
39 13  0.43546
39 14  0.491194
39 15  0.540757
39 16  0.58461
39 17  0.623174
39 18  0.656829
39 19  0.68591
39 20  0.71071
39 21  0.731479
39 22  0.748427
39 23  0.761724
39 24  0.771504
39 25  0.777863
39 26  0.780862
39 27  0.780529
39 28  0.776854
39 29  0.769798
39 30  0.759282
39 31  0.745195
39 32  0.72739
39 33  0.705684
39 34  0.679857
39 35  0.649654
39 36  0.614783
39 37  0.574922
39 38  0.529722
39 39  0.478816
39 40  0.421832
39 41  0.358416
39 42  0.288259
39 43  0.211136
39 44  0.126956
39 45  0.0358218
39 46  -0.0619113
39 47  -0.16548
39 48  -0.275487
39 49  -0.359675
39 50  -1
  
40 0  -2
40 1  -0.893338
40 2  -0.686674
40 3  -0.533137
40 4  -0.389877
40 5  -0.255946
40 6  -0.132023
40 7  -0.0183826
40 8  0.0850851
40 9  0.178756
40 10  0.263167
40 11  0.338944
40 12  0.406737
40 13  0.467191
40 14  0.520919
40 15  0.568489
40 16  0.610416
40 17  0.647164
40 18  0.67914
40 19  0.706701
40 20  0.730152
40 21  0.749754
40 22  0.765721
40 23  0.778228
40 24  0.787408
40 25  0.793359
40 26  0.79614
40 27  0.795778
40 28  0.792262
40 29  0.785547
40 30  0.775552
40 31  0.762158
40 32  0.74521
40 33  0.724512
40 34  0.699828
40 35  0.670878
40 36  0.637339
40 37  0.598846
40 38  0.554992
40 39  0.505335
40 40  0.44941
40 41  0.386744
40 42  0.316887
40 43  0.239453
40 44  0.154181
40 45  0.0610117
40 46  -0.0398244
40 47  -0.14761
40 48  -0.262875
40 49  -0.353141
40 50  -1
  
41 0  -2
41 1  -0.88207
41 2  -0.665066
41 3  -0.502819
41 4  -0.35285
41 5  -0.214268
41 6  -0.0875812
41 7  0.0272266
41 8  0.130598
41 9  0.22323
41 10  0.305943
41 11  0.37959
41 12  0.445007
41 13  0.502977
41 14  0.554217
41 15  0.59937
41 16  0.639006
41 17  0.673622
41 18  0.703652
41 19  0.729468
41 20  0.751385
41 21  0.769668
41 22  0.784534
41 23  0.796159
41 24  0.804675
41 25  0.810178
41 26  0.812727
41 27  0.812346
41 28  0.809023
41 29  0.802709
41 30  0.793321
41 31  0.780736
41 32  0.764792
41 33  0.745284
41 34  0.721962
41 35  0.694526
41 36  0.662624
41 37  0.625849
41 38  0.583735
41 39  0.535763
41 40  0.48136
41 41  0.419915
41 42  0.350804
41 43  0.273427
41 44  0.18728
41 45  0.0920538
41 46  -0.0122429
41 47  -0.125022
41 48  -0.246774
41 49  -0.344744
41 50  -1
  
42 0  -2
42 1  -0.867359
42 2  -0.637114
42 3  -0.464122
42 4  -0.30633
42 5  -0.16277
42 6  -0.0335705
42 7  0.08179
42 8  0.184259
42 9  0.274976
42 10  0.355122
42 11  0.425829
42 12  0.488136
42 13  0.542976
42 14  0.591167
42 15  0.633421
42 16  0.670354
42 17  0.702493
42 18  0.730288
42 19  0.754118
42 20  0.774304
42 21  0.79111
42 22  0.804751
42 23  0.8154
42 24  0.823186
42 25  0.828202
42 26  0.830506
42 27  0.830118
42 28  0.827024
42 29  0.821176
42 30  0.812488
42 31  0.800837
42 32  0.786058
42 33  0.76794
42 34  0.746224
42 35  0.720596
42 36  0.69068
42 37  0.656033
42 38  0.616137
42 39  0.570392
42 40  0.518113
42 41  0.458536
42 42  0.390823
42 43  0.314106
42 44  0.227546
42 45  0.130449
42 46  0.0224482
42 47  -0.0961585
42 48  -0.225921
42 49  -0.333768
42 50  -1
  
43 0  -2
43 1  -0.847703
43 2  -0.600258
43 3  -0.41403
43 4  -0.247351
43 5  -0.0988463
43 6  0.0321309
43 7  0.146937
43 8  0.247261
43 9  0.334831
43 10  0.411269
43 11  0.478017
43 12  0.536332
43 13  0.587286
43 14  0.631789
43 15  0.67061
43 16  0.704395
43 17  0.733687
43 18  0.758942
43 19  0.780538
43 20  0.79879
43 21  0.813956
43 22  0.826247
43 23  0.835825
43 24  0.842816
43 25  0.847307
43 26  0.849352
43 27  0.848969
43 28  0.846145
43 29  0.840829
43 30  0.83294
43 31  0.822353
43 32  0.808907
43 33  0.792391
43 34  0.772544
43 35  0.749046
43 36  0.721507
43 37  0.689459
43 38  0.652338
43 39  0.609477
43 40  0.560082
43 41  0.503224
43 42  0.437833
43 43  0.362706
43 44  0.276561
43 45  0.178149
43 46  0.0664694
43 47  -0.0587598
43 48  -0.198397
43 49  -0.319086
43 50  -1
  
44 0  -2
44 1  -0.820607
44 2  -0.550455
44 3  -0.348084
44 4  -0.171831
44 5  -0.0191618
44 6  0.11204
44 7  0.22446
44 8  0.320816
44 9  0.403574
44 10  0.474849
44 11  0.536406
44 12  0.589697
44 13  0.635913
44 14  0.676029
44 15  0.710842
44 16  0.74101
44 17  0.767073
44 18  0.789476
44 19  0.808585
44 20  0.824701
44 21  0.838069
44 22  0.848884
44 23  0.857299
44 24  0.863432
44 25  0.867361
44 26  0.869136
44 27  0.868773
44 28  0.866257
44 29  0.861543
44 30  0.854549
44 31  0.84516
44 32  0.833219
44 33  0.818524
44 34  0.800821
44 35  0.779794
44 36  0.755053
44 37  0.72612
44 38  0.692407
44 39  0.653197
44 40  0.607607
44 41  0.554557
44 42  0.492734
44 43  0.420565
44 44  0.336211
44 45  0.237648
44 46  0.122879
44 47  -0.00948415
44 48  -0.161173
44 49  -0.29883
44 50  -1
  
45 0  -2
45 1  -0.781636
45 2  -0.481056
45 3  -0.259587
45 4  -0.0741985
45 5  0.0804119
45 6  0.208982
45 7  0.316168
45 8  0.406009
45 9  0.481799
45 10  0.546139
45 11  0.60107
45 12  0.648186
45 13  0.688742
45 14  0.723731
45 15  0.753945
45 16  0.780021
45 17  0.802472
45 18  0.821717
45 19  0.838094
45 20  0.851879
45 21  0.863294
45 22  0.872516
45 23  0.879682
45 24  0.884896
45 25  0.888229
45 26  0.889724
45 27  0.889395
45 28  0.887227
45 29  0.883178
45 30  0.877176
45 31  0.869113
45 32  0.858847
45 33  0.84619
45 34  0.830906
45 35  0.812696
45 36  0.791189
45 37  0.765919
45 38  0.736302
45 39  0.701602
45 40  0.660889
45 41  0.612974
45 42  0.556337
45 43  0.489035
45 44  0.408609
45 45  0.312041
45 46  0.195853
45 47  0.0566891
45 48  -0.109263
45 49  -0.269673
45 50  -1
  
46 0  -2
46 1  -0.722188
46 2  -0.380623
46 3  -0.138423
46 4  0.0529313
46 5  0.204671
46 6  0.325806
46 7  0.423607
46 8  0.503573
46 9  0.569755
46 10  0.625116
46 11  0.671841
46 12  0.711561
46 13  0.745509
46 14  0.774632
46 15  0.799665
46 16  0.821189
46 17  0.839666
46 18  0.855464
46 19  0.868881
46 20  0.880154
46 21  0.889476
46 22  0.896998
46 23  0.902836
46 24  0.907078
46 25  0.909784
46 26  0.91099
46 27  0.910708
46 28  0.908924
46 29  0.905602
46 30  0.90068
46 31  0.894064
46 32  0.88563
46 33  0.875217
46 34  0.862614
46 35  0.847559
46 36  0.829715
46 37  0.808657
46 38  0.783841
46 39  0.754565
46 40  0.719911
46 41  0.678664
46 42  0.629191
46 43  0.569277
46 44  0.495894
46 45  0.404926
46 46  0.290933
46 47  0.147349
46 48  -0.0340864
46 49  -0.22516
46 50  -1
  
47 0  -2
47 1  -0.623906
47 2  -0.228967
47 3  0.0301597
47 4  0.218424
47 5  0.358245
47 6  0.464553
47 7  0.547379
47 8  0.613365
47 9  0.666945
47 10  0.711137
47 11  0.748041
47 12  0.779159
47 13  0.805589
47 14  0.82815
47 15  0.847467
47 16  0.864025
47 17  0.878202
47 18  0.890298
47 19  0.900554
47 20  0.909159
47 21  0.916266
47 22  0.921995
47 23  0.926437
47 24  0.929661
47 25  0.931715
47 26  0.932625
47 27  0.932402
47 28  0.931034
47 29  0.928492
47 30  0.924726
47 31  0.919663
47 32  0.913202
47 33  0.905214
47 34  0.89553
47 35  0.883933
47 36  0.870148
47 37  0.853819
47 38  0.834484
47 39  0.811533
47 40  0.784148
47 41  0.75121
47 42  0.711147
47 43  0.661702
47 44  0.599557
47 45  0.519735
47 46  0.414725
47 47  0.273517
47 48  0.0794587
47 49  -0.151602
47 50  -1
  
48 0  -2
48 1  -0.438625
48 2  0.0137629
48 3  0.269618
48 4  0.434598
48 5  0.547565
48 6  0.628929
48 7  0.690067
48 8  0.737594
48 9  0.775535
48 10  0.806453
48 11  0.832045
48 12  0.853485
48 13  0.871603
48 14  0.887011
48 15  0.900163
48 16  0.911409
48 17  0.92102
48 18  0.929207
48 19  0.93614
48 20  0.941951
48 21  0.946745
48 22  0.950607
48 23  0.9536
48 24  0.95577
48 25  0.957151
48 26  0.957761
48 27  0.957606
48 28  0.956679
48 29  0.95496
48 30  0.952413
48 31  0.948987
48 32  0.944613
48 33  0.939199
48 34  0.932627
48 35  0.924742
48 36  0.915349
48 37  0.90419
48 38  0.890927
48 39  0.875107
48 40  0.856109
48 41  0.833058
48 42  0.804683
48 43  0.769067
48 44  0.723195
48 45  0.662111
48 46  0.577287
48 47  0.453605
48 48  0.262062
48 49  -0.0116286
48 50  -1
  
49 0  -2
49 1  -0.10233
49 2  0.346356
49 3  0.53838
49 4  0.643502
49 5  0.709249
49 6  0.75423
49 7  0.78702
49 8  0.812034
49 9  0.83176
49 10  0.8477
49 11  0.860818
49 12  0.87176
49 13  0.880977
49 14  0.888796
49 15  0.895458
49 16  0.901146
49 17  0.906001
49 18  0.910132
49 19  0.913628
49 20  0.916556
49 21  0.918971
49 22  0.920915
49 23  0.922421
49 24  0.923512
49 25  0.924206
49 26  0.924512
49 27  0.924433
49 28  0.923965
49 29  0.923098
49 30  0.921813
49 31  0.920084
49 32  0.917877
49 33  0.915142
49 34  0.91182
49 35  0.90783
49 36  0.90307
49 37  0.897405
49 38  0.890655
49 39  0.882579
49 40  0.872839
49 41  0.860952
49 42  0.846198
49 43  0.827452
49 44  0.80285
49 45  0.769083
49 46  0.719725
49 47  0.641015
49 48  0.497528
49 49  0.224855
49 50  -1
  
50 0  -2
50 1  2
50 2  2
50 3  2
50 4  2
50 5  2
50 6  2
50 7  2
50 8  2
50 9  2
50 10  2
50 11  2
50 12  2
50 13  2
50 14  2
50 15  2
50 16  2
50 17  2
50 18  2
50 19  2
50 20  2
50 21  2
50 22  2
50 23  2
50 24  2
50 25  2
50 26  2
50 27  2
50 28  2
50 29  2
50 30  2
50 31  2
50 32  2
50 33  2
50 34  2
50 35  2
50 36  2
50 37  2
50 38  2
50 39  2
50 40  2
50 41  2
50 42  2
50 43  2
50 44  2
50 45  2
50 46  2
50 47  2
50 48  2
50 49  2
50 50  -1
  
