  
17 10  0.442198
17 11  0.485306
17 12  0.512744
17 13  0.525123
17 14  0.522785
17 15  0.505804
17 16  0.474006
17 17  0.427014
17 18  0.364318
17 19  0.285402
17 20  0.189918
17 21  0.07794
17 22  -0.0496076
17 23  -0.192405
17 24  -0.316236
17 25  -1
  
18 0  -2
18 1  -0.821528
18 2  -0.549674
18 3  -0.342364
18 4  -0.159139
18 5  0.000541177
18 6  0.136833
18 7  0.250853
18 8  0.344203
18 9  0.418587
18 10  0.475584
18 11  0.516523
18 12  0.542423
18 13  0.553973
18 14  0.551519
18 15  0.535078
18 16  0.504346
18 17  0.458732
18 18  0.397405
18 19  0.319401
18 20  0.223795
18 21  0.109987
18 22  -0.021757
18 23  -0.17153
18 24  -0.304966
18 25  -1
  
19 0  -2
19 1  -0.798836
19 2  -0.508462
19 3  -0.288775
19 4  -0.0991634
19 5  0.0621964
19 6  0.197006
19 7  0.30775
19 8  0.39707
19 9  0.467395
19 10  0.520774
19 11  0.558825
19 12  0.582726
19 13  0.593235
19 14  0.590698
19 15  0.575066
19 16  0.545896
19 17  0.502357
19 18  0.443241
19 19  0.367016
19 20  0.271953
19 21  0.156404
19 22  0.0194559
19 23  -0.139965
19 24  -0.287627
19 25  -1
  
20 0  -2
20 1  -0.763947
20 2  -0.446998
20 3  -0.211634
20 4  -0.0157081
20 5  0.14549
20 6  0.27636
20 7  0.381393
20 8  0.464566
20 9  0.529127
20 10  0.577601
20 11  0.611863
20 12  0.633216
20 13  0.64246
20 14  0.63993
20 15  0.625515
20 16  0.598643
20 17  0.558257
20 18  0.50276
20 19  0.429972
20 20  0.337135
20 21  0.221069
20 22  0.0788145
20 23  -0.0928898
20 24  -0.260978
20 25  -1
  
21 0  -2
21 1  -0.70833
21 2  -0.353986
21 3  -0.101026
21 4  0.0983547
21 5  0.254916
21 6  0.3774
21 7  0.472952
21 8  0.547019
21 9  0.603607
21 10  0.645599
21 11  0.675015
21 12  0.693202
21 13  0.700954
21 14  0.698578
21 15  0.685914
21 16  0.66231
21 17  0.626549
21 18  0.576726
21 19  0.510053
21 20  0.422633
21 21  0.309266
21 22  0.163708
21 23  -0.0218605
21 24  -0.218633
21 25  -1
  
22 0  -2
22 1  -0.613684
22 2  -0.209348
22 3  0.0576343
22 4  0.251674
22 5  0.394835
22 6  0.501855
22 7  0.582669
22 8  0.643881
22 9  0.689887
22 10  0.723629
22 11  0.747065
22 12  0.761447
22 13  0.767491
22 14  0.765454
22 15  0.755159
22 16  0.735956
22 17  0.706617
22 18  0.665138
22 19  0.608393
22 20  0.531577
22 21  0.427361
22 22  0.284976
22 23  0.0881019
22 24  -0.146965
22 25  -1
  
23 0  -2
23 1  -0.431893
23 2  0.0266677
23 3  0.287655
23 4  0.456363
23 5  0.571421
23 6  0.653109
23 7  0.712744
23 8  0.756914
23 9  0.789616
23 10  0.813355
23 11  0.829723
23 12  0.839706
23 13  0.843854
23 14  0.842352
23 15  0.835049
23 16  0.821407
23 17  0.800401
23 18  0.770293
23 19  0.728204
23 20  0.669294
23 21  0.585161
23 22  0.460844
23 23  0.267564
23 24  -0.00866467
23 25  -1
  
24 0  -2
24 1  -0.09899
24 2  0.352755
24 3  0.547312
24 4  0.654261
24 5  0.721011
24 6  0.766108
24 7  0.798095
24 8  0.821377
24 9  0.838424
24 10  0.85071
24 11  0.859139
24 12  0.864259
24 13  0.86637
24 14  0.865571
24 15  0.861772
24 16  0.854668
24 17  0.843667
24 18  0.827736
24 19  0.805082
24 20  0.772455
24 21  0.723492
24 22  0.644511
24 23  0.5002
24 24  0.226297
24 25  -1
  
25 0  -2
25 1  2
25 2  2
25 3  2
25 4  2
25 5  2
25 6  2
25 7  2
25 8  2
25 9  2
25 10  2
25 11  2
25 12  2
25 13  2
25 14  2
25 15  2
25 16  2
25 17  2
25 18  2
25 19  2
25 20  2
25 21  2
25 22  2
25 23  2
25 24  2
25 25  -1
  
